inventory_id,Department,Class,Size,Inventory Units,Full Price Inventory Units,Markdown Inventory Units,Inventory Value,Full Price Inventory Value,Markdown Inventory Value,Units Sold,Full Price Units Sold,Markdown Units Sold,Sales,Full Price Sales,Markdown Sales
1091,Men & Womens Athle,Sport,7-7.5/38 EU,57,57,0,"$7,244.43","$7,244.43",$0.00,32,32,0,"$3,464.69 ","$3,464.69 ",$0.00 
1092,Men & Womens Athle,Sport,8,137,137,0,"$5,818.64","$5,818.64",$0.00,18,18,0,"$1,214.82 ","$1,214.82 ",$0.00 
1093,Men & Womens Athle,Sport,8.5,102,102,0,"$4,348.99","$4,348.99",$0.00,18,18,0,"$1,145.33 ","$1,145.33 ",$0.00 
1094,Men & Womens Athle,Sport,8-8.5/39 EU,154,154,0,"$17,125.47","$17,125.47",$0.00,71,71,0,"$7,292.29 ","$7,292.29 ",$0.00 
1095,Men & Womens Athle,Sport,9,59,59,0,"$2,507.41","$2,507.41",$0.00,11,11,0,$541.40 ,$541.40 ,$0.00 
1096,Men & Womens Athle,Sport,9.5,18,18,0,$786.32,$786.32,$0.00,4,4,0,$192.46 ,$192.46 ,$0.00 
1097,Men & Womens Athle,Sport,9-9.5/40 EU,51,51,0,"$6,044.49","$6,044.49",$0.00,15,15,0,"$1,544.85 ","$1,544.85 ",$0.00 
1098,Men & Womens Athle,Walking,,122,0,122,"$3,897.60",$0.00,"$3,897.60",0,0,0,$0.00 ,$0.00 ,$0.00 
1099,Men & Womens Athle,Walking,10,456,349,107,"$16,300.51","$13,084.51","$3,216.00",61,32,29,"$1,892.48 ","$1,079.68 ",$812.80 
1100,Men & Womens Athle,Walking,11,24,24,0,$701.77,$701.77,$0.00,6,6,0,$155.95 ,$155.95 ,$0.00 
1101,Men & Womens Athle,Walking,5,83,72,11,"$2,504.88","$2,159.28",$345.60,20,11,9,$611.89 ,$323.89 ,$288.00 
1102,Men & Womens Athle,Walking,5.5,49,35,14,"$1,497.65","$1,049.65",$448.00,11,2,9,$332.48 ,$52.48 ,$280.00 
1103,Men & Womens Athle,Walking,6,213,198,15,"$7,409.60","$6,830.03",$579.57,20,14,6,$703.36 ,$507.36 ,$196.00 
1104,Men & Womens Athle,Walking,6.5,544,437,107,"$18,411.85","$15,031.63","$3,380.22",51,36,15,"$1,744.43 ","$1,301.64 ",$442.79 
1105,Men & Womens Athle,Walking,6.5W,4,4,0,$98.97,$98.97,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1106,Men & Womens Athle,Walking,6W,11,11,0,$311.90,$311.90,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1107,Men & Womens Athle,Walking,7,261,222,39,"$8,742.79","$7,538.29","$1,204.50",25,19,6,$843.51 ,$659.81 ,$183.70 
1108,Men & Womens Athle,Walking,7.5,"1,372","1,000",372,"$47,484.21","$35,686.00","$11,798.21",114,77,37,"$3,717.62 ","$2,695.23 ","$1,022.39 "
1109,Men & Womens Athle,Walking,7.5W,12,12,0,$359.88,$359.88,$0.00,2,2,0,$44.99 ,$44.99 ,$0.00 
1110,Men & Womens Athle,Walking,7W,16,16,0,$478.34,$478.34,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1111,Men & Womens Athle,Walking,8,"1,178",839,339,"$40,376.76","$30,035.87","$10,340.89",162,81,81,"$5,357.23 ","$3,124.44 ","$2,232.79 "
1112,Men & Womens Athle,Walking,8.5,874,666,208,"$30,133.54","$23,921.34","$6,212.20",90,53,37,"$2,755.84 ","$1,739.47 ","$1,016.37 "
1113,Men & Womens Athle,Walking,8.5W,18,18,0,$526.32,$526.32,$0.00,4,4,0,$116.96 ,$116.96 ,$0.00 
1114,Men & Womens Athle,Walking,8W,18,18,0,$539.82,$539.82,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1115,Men & Womens Athle,Walking,9,353,235,118,"$11,406.35","$7,877.15","$3,529.20",41,20,21,"$1,171.10 ",$637.30 ,$533.80 
1116,Men & Womens Athle,Walking,9.5,501,358,143,"$16,805.22","$12,328.67","$4,476.55",68,46,22,"$2,136.59 ","$1,585.79 ",$550.80 
1117,Men & Womens Athle,Walking,9.5W,4,4,0,$112.46,$112.46,$0.00,2,2,0,$44.99 ,$44.99 ,$0.00 
1118,Men & Womens Athle,Walking,9W,25,25,0,$740.75,$740.75,$0.00,4,4,0,$116.96 ,$116.96 ,$0.00 
1119,Men & Womens Athle,Womens Fashion,10,90,90,0,"$3,008.60","$3,008.60",$0.00,33,33,0,$997.43 ,$997.43 ,$0.00 
1120,Men & Womens Athle,Womens Fashion,10.5,5,5,0,$173.96,$173.96,$0.00,2,2,0,$71.98 ,$71.98 ,$0.00 
1121,Men & Womens Athle,Womens Fashion,10W,18,18,0,$419.07,$419.07,$0.00,14,14,0,$331.36 ,$331.36 ,$0.00 
1122,Men & Womens Athle,Womens Fashion,11,50,50,0,"$1,522.01","$1,522.01",$0.00,9,9,0,$260.91 ,$260.91 ,$0.00 
1123,Men & Womens Athle,Womens Fashion,11W,7,7,0,$143.94,$143.94,$0.00,5,5,0,$98.96 ,$98.96 ,$0.00 
1124,Men & Womens Athle,Womens Fashion,6,51,51,0,"$1,628.49","$1,628.49",$0.00,21,21,0,$608.80 ,$608.80 ,$0.00 
1125,Men & Womens Athle,Womens Fashion,6.5,116,116,0,"$3,718.85","$3,718.85",$0.00,37,37,0,"$1,191.63 ","$1,191.63 ",$0.00 
1126,Men & Womens Athle,Womens Fashion,6W,2,2,0,$37.48,$37.48,$0.00,1,1,0,$12.50 ,$12.50 ,$0.00 
1127,Men & Womens Athle,Womens Fashion,7,183,183,0,"$6,430.18","$6,430.18",$0.00,37,37,0,"$1,271.63 ","$1,271.63 ",$0.00 
1128,Men & Womens Athle,Womens Fashion,7.5,193,193,0,"$7,622.57","$7,622.57",$0.00,29,29,0,"$1,002.72 ","$1,002.72 ",$0.00 
1129,Men & Womens Athle,Womens Fashion,7.5W,4,4,0,$67.97,$67.97,$0.00,4,4,0,$67.97 ,$67.97 ,$0.00 
1130,Men & Womens Athle,Womens Fashion,8,415,415,0,"$15,346.86","$15,346.86",$0.00,75,75,0,"$2,624.26 ","$2,624.26 ",$0.00 
1131,Men & Womens Athle,Womens Fashion,8.5,250,250,0,"$9,913.25","$9,913.25",$0.00,44,44,0,"$1,491.32 ","$1,491.32 ",$0.00 
1132,Men & Womens Athle,Womens Fashion,8.5W,10,10,0,$247.40,$247.40,$0.00,5,5,0,$123.70 ,$123.70 ,$0.00 
1133,Men & Womens Athle,Womens Fashion,9,476,476,0,"$17,855.24","$17,855.24",$0.00,78,78,0,"$2,699.22 ","$2,699.22 ",$0.00 
1134,Men & Womens Athle,Womens Fashion,9.5,228,228,0,"$8,344.72","$8,344.72",$0.00,55,55,0,"$1,869.46 ","$1,869.46 ",$0.00 
1135,Men & Womens Athle,Womens Fashion,9.5W,4,4,0,$94.96,$94.96,$0.00,3,3,0,$69.97 ,$69.97 ,$0.00 
1136,Men & Womens Athle,Women's Fashion,10,15,15,0,$431.86,$431.86,$0.00,6,6,0,$161.95 ,$161.95 ,$0.00 
1137,Men & Womens Athle,Women's Fashion,10 Mens/12 Wome,18,0,18,$263.25,$0.00,$263.25,4,0,4,$58.50 ,$0.00 ,$58.50 
1138,Men & Womens Athle,Women's Fashion,11,2,2,0,$35.99,$35.99,$0.00,2,2,0,$35.99 ,$35.99 ,$0.00 
1139,Men & Womens Athle,Women's Fashion,11M,4,0,4,$54.00,$0.00,$54.00,2,0,2,$18.00 ,$0.00 ,$18.00 
1140,Men & Womens Athle,Women's Fashion,13M,8,0,8,$111.00,$0.00,$111.00,8,0,8,$111.00 ,$0.00 ,$111.00 
1141,Men & Womens Athle,Women's Fashion,4 Mens/5.5 Wome,86,0,86,"$1,287.00",$0.00,"$1,287.00",2,0,2,$16.50 ,$0.00 ,$16.50 
1142,Men & Womens Athle,Women's Fashion,5,6,6,0,$207.94,$207.94,$0.00,2,2,0,$38.99 ,$38.99 ,$0.00 
1143,Men & Womens Athle,Women's Fashion,5.5,2,2,0,$35.99,$35.99,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1144,Men & Womens Athle,Women's Fashion,6,78,27,51,"$1,598.24",$839.24,$759.00,9,3,6,$155.23 ,$68.98 ,$86.25 
1145,Men & Womens Athle,Women's Fashion,6 Mens/8 Womens,20,0,20,$297.00,$0.00,$297.00,8,0,8,$115.50 ,$0.00 ,$115.50 
1146,Men & Womens Athle,Women's Fashion,6.5,38,38,0,"$1,484.62","$1,484.62",$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1147,Men & Womens Athle,Women's Fashion,7,39,39,0,"$1,154.62","$1,154.62",$0.00,10,10,0,$296.90 ,$296.90 ,$0.00 
1148,Men & Womens Athle,Women's Fashion,7 Mens/9 Womens,11,0,11,$165.00,$0.00,$165.00,2,0,2,$30.00 ,$0.00 ,$30.00 
1149,Men & Womens Athle,Women's Fashion,7.5,25,25,0,$773.25,$773.25,$0.00,9,9,0,$266.42 ,$266.42 ,$0.00 
1150,Men & Womens Athle,Women's Fashion,8,20,20,0,$577.31,$577.31,$0.00,7,7,0,$219.93 ,$219.93 ,$0.00 
1151,Men & Womens Athle,Women's Fashion,8 Mens/10 Women,41,0,41,$612.00,$0.00,$612.00,7,0,7,$102.00 ,$0.00 ,$102.00 
1152,Men & Womens Athle,Women's Fashion,8.5,44,44,0,"$1,304.57","$1,304.57",$0.00,9,9,0,$260.91 ,$260.91 ,$0.00 
1153,Men & Womens Athle,Women's Fashion,9,51,51,0,"$1,471.74","$1,471.74",$0.00,16,16,0,$419.09 ,$419.09 ,$0.00 
1154,Men & Womens Athle,Women's Fashion,9 Mens/11 Women,82,0,82,"$1,230.00",$0.00,"$1,230.00",14,0,14,$210.00 ,$0.00 ,$210.00 
1155,Men & Womens Athle,Women's Fashion,9.5,50,50,0,"$1,419.01","$1,419.01",$0.00,33,33,0,$960.18 ,$960.18 ,$0.00 
1156,Men & Womens Athle,Womens Outdoor,10,25,25,0,"$1,257.76","$1,257.76",$0.00,4,4,0,$203.46 ,$203.46 ,$0.00 
1157,Men & Womens Athle,Womens Outdoor,10.5,9,9,0,$389.92,$389.92,$0.00,1,1,0,$41.99 ,$41.99 ,$0.00 
1158,Men & Womens Athle,Womens Outdoor,11,21,21,0,"$1,147.79","$1,147.79",$0.00,9,9,0,$433.92 ,$433.92 ,$0.00 
1159,Men & Womens Athle,Womens Outdoor,5,25,25,0,"$1,504.76","$1,504.76",$0.00,6,6,0,$349.95 ,$349.95 ,$0.00 
1160,Men & Womens Athle,Womens Outdoor,5.5,14,14,0,$930.87,$930.87,$0.00,1,1,0,$55.99 ,$55.99 ,$0.00 
1161,Men & Womens Athle,Womens Outdoor,6,21,21,0,"$1,017.30","$1,017.30",$0.00,6,6,0,$277.44 ,$277.44 ,$0.00 
1162,Men & Womens Athle,Womens Outdoor,6.5,68,68,0,"$4,179.32","$4,179.32",$0.00,4,4,0,$279.96 ,$279.96 ,$0.00 
1163,Men & Womens Athle,Womens Outdoor,7,40,40,0,"$1,907.60","$1,907.60",$0.00,22,22,0,"$1,277.78 ","$1,277.78 ",$0.00 
1164,Men & Womens Athle,Womens Outdoor,7.5,97,97,0,"$4,070.03","$4,070.03",$0.00,15,15,0,$850.85 ,$850.85 ,$0.00 
1165,Men & Womens Athle,Womens Outdoor,8,84,83,1,"$3,735.52","$3,690.67",$44.85,21,20,1,"$1,079.65 ","$1,034.80 ",$44.85 
1166,Men & Womens Athle,Womens Outdoor,8.5,62,62,0,"$3,424.89","$3,424.89",$0.00,14,14,0,$866.86 ,$866.86 ,$0.00 
1167,Men & Womens Athle,Womens Outdoor,9,125,125,0,"$6,225.75","$6,225.75",$0.00,12,12,0,$662.88 ,$662.88 ,$0.00 
1168,Men & Womens Athle,Womens Outdoor,9.5,37,37,0,"$1,912.14","$1,912.14",$0.00,17,17,0,$799.84 ,$799.84 ,$0.00 
1169,Men & Womens Athle,Womens Running,10,253,227,26,"$14,229.48","$13,342.23",$887.25,73,67,6,"$4,281.54 ","$4,097.59 ",$183.95 
1170,Men & Womens Athle,Womens Running,10.5,160,160,0,"$8,804.41","$8,804.41",$0.00,111,111,0,"$6,788.39 ","$6,788.39 ",$0.00 
1171,Men & Womens Athle,Womens Running,10.5W,29,29,0,"$1,895.71","$1,895.71",$0.00,7,7,0,$351.94 ,$351.94 ,$0.00 
1172,Men & Womens Athle,Womens Running,10W,48,48,0,"$2,031.53","$2,031.53",$0.00,20,20,0,$747.80 ,$747.80 ,$0.00 
1173,Men & Womens Athle,Womens Running,11,84,84,0,"$5,196.66","$5,196.66",$0.00,46,46,0,"$2,794.04 ","$2,794.04 ",$0.00 
1174,Men & Womens Athle,Womens Running,11.5,2,2,0,$89.98,$89.98,$0.00,3,3,0,$164.98 ,$164.98 ,$0.00 
1175,Men & Womens Athle,Womens Running,11.5W,4,4,0,$197.97,$197.97,$0.00,2,2,0,$98.98 ,$98.98 ,$0.00 
1176,Men & Womens Athle,Womens Running,11W,69,69,0,"$2,771.32","$2,771.32",$0.00,20,20,0,$872.80 ,$872.80 ,$0.00 
1177,Men & Womens Athle,Womens Running,12,39,39,0,"$1,567.62","$1,567.62",$0.00,28,28,0,"$1,583.73 ","$1,583.73 ",$0.00 
1178,Men & Womens Athle,Womens Running,12W,5,5,0,$194.96,$194.96,$0.00,5,5,0,$202.46 ,$202.46 ,$0.00 
1179,Men & Womens Athle,Womens Running,13,2,2,0,$101.49,$101.49,$0.00,3,3,0,$217.47 ,$217.47 ,$0.00 
1180,Men & Womens Athle,Womens Running,13W,8,8,0,$531.92,$531.92,$0.00,2,2,0,$132.98 ,$132.98 ,$0.00 
1181,Men & Womens Athle,Womens Running,5,39,39,0,"$1,789.86","$1,789.86",$0.00,14,14,0,$875.61 ,$875.61 ,$0.00 
1182,Men & Womens Athle,Womens Running,5.5,91,91,0,"$4,024.09","$4,024.09",$0.00,21,21,0,"$1,182.79 ","$1,182.79 ",$0.00 
1183,Men & Womens Athle,Womens Running,5.5W,1,1,0,$38.99,$38.99,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1184,Men & Womens Athle,Womens Running,5W,6,6,0,$258.94,$258.94,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1185,Men & Womens Athle,Womens Running,6,113,105,8,"$5,792.40","$5,605.20",$187.20,28,23,5,"$1,434.97 ","$1,325.77 ",$109.20 
1186,Men & Womens Athle,Womens Running,6.5,297,198,99,"$13,021.02","$9,893.52","$3,127.50",99,89,10,"$5,046.32 ","$4,751.12 ",$295.20 
1187,Men & Womens Athle,Womens Running,6.5W,11,11,0,$431.89,$431.89,$0.00,7,7,0,$254.93 ,$254.93 ,$0.00 
1188,Men & Womens Athle,Womens Running,6W,46,46,0,"$1,842.54","$1,842.54",$0.00,21,21,0,$778.79 ,$778.79 ,$0.00 
1189,Men & Womens Athle,Womens Running,7,"1,900",732,"1,168","$62,474.57","$34,341.94","$28,132.63",387,236,151,"$16,280.12 ","$12,458.14 ","$3,821.98 "
1190,Men & Womens Athle,Womens Running,7.5,"1,031",689,342,"$45,840.31","$35,357.11","$10,483.20",356,296,60,"$17,770.03 ","$16,076.05 ","$1,693.98 "
1191,Men & Womens Athle,Womens Running,7.5W,51,51,0,"$2,489.49","$2,489.49",$0.00,25,25,0,"$1,164.75 ","$1,164.75 ",$0.00 
1192,Men & Womens Athle,Womens Running,7W,85,85,0,"$4,431.15","$4,431.15",$0.00,50,50,0,"$2,271.50 ","$2,271.50 ",$0.00 
1193,Men & Womens Athle,Womens Running,8,"1,174",821,353,"$54,313.99","$43,029.79","$11,284.20",494,405,89,"$23,363.55 ","$21,010.95 ","$2,352.60 "
1194,Men & Womens Athle,Womens Running,8.5,999,756,243,"$48,669.64","$40,880.69","$7,788.95",319,273,46,"$16,182.37 ","$14,964.52 ","$1,217.85 "
1195,Men & Womens Athle,Womens Running,8.5W,53,53,0,"$2,489.97","$2,489.97",$0.00,34,34,0,"$1,283.17 ","$1,283.17 ",$0.00 
1196,Men & Womens Athle,Womens Running,8W,90,90,0,"$4,451.10","$4,451.10",$0.00,60,60,0,"$2,201.40 ","$2,201.40 ",$0.00 
1197,Men & Womens Athle,Womens Running,9,628,485,143,"$29,698.15","$25,070.15","$4,628.00",210,174,36,"$9,690.25 ","$8,623.26 ","$1,066.99 "
1198,Men & Womens Athle,Womens Running,9.5,649,597,52,"$35,112.79","$33,256.54","$1,856.25",168,148,20,"$9,086.03 ","$8,529.78 ",$556.25 
1199,Men & Womens Athle,Womens Running,9.5W,64,64,0,"$3,530.36","$3,530.36",$0.00,38,38,0,"$1,556.13 ","$1,556.13 ",$0.00 
1200,Men & Womens Athle,Womens Running,9W,89,89,0,"$4,102.62","$4,102.62",$0.00,57,57,0,"$2,246.93 ","$2,246.93 ",$0.00 
1201,Men & Womens Athle,Womens Sandals/Flips,10,258,196,62,"$7,940.84","$6,256.04","$1,684.80",52,44,8,"$1,272.77 ","$1,045.97 ",$226.80 
1202,Men & Womens Athle,Womens Sandals/Flips,10.5,4,4,0,$137.97,$137.97,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1203,Men & Womens Athle,Womens Sandals/Flips,10W,6,6,0,$89.94,$89.94,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1204,Men & Womens Athle,Womens Sandals/Flips,11,157,101,56,"$4,853.59","$3,346.99","$1,506.60",38,35,3,$915.71 ,$832.01 ,$83.70 
1205,Men & Womens Athle,Womens Sandals/Flips,11W,4,4,0,$59.96,$59.96,$0.00,1,1,0,$14.99 ,$14.99 ,$0.00 
1206,Men & Womens Athle,Womens Sandals/Flips,12,3,3,0,$38.22,$38.22,$0.00,6,6,0,$62.00 ,$62.00 ,$0.00 
1207,Men & Womens Athle,Womens Sandals/Flips,5,15,15,0,$265.86,$265.86,$0.00,7,7,0,$102.53 ,$102.53 ,$0.00 
1208,Men & Womens Athle,Womens Sandals/Flips,5.5,5,5,0,$111.95,$111.95,$0.00,4,4,0,$47.97 ,$47.97 ,$0.00 
1209,Men & Womens Athle,Womens Sandals/Flips,6,102,57,45,"$2,877.64","$1,646.44","$1,231.20",16,14,2,$340.07 ,$275.27 ,$64.80 
1210,Men & Womens Athle,Womens Sandals/Flips,6.5,13,13,0,$519.87,$519.87,$0.00,3,3,0,$119.97 ,$119.97 ,$0.00 
1211,Men & Womens Athle,Womens Sandals/Flips,7,167,100,67,"$4,396.06","$2,583.01","$1,813.05",42,34,8,$971.21 ,$764.66 ,$206.55 
1212,Men & Womens Athle,Womens Sandals/Flips,7.5,26,26,0,"$1,007.75","$1,007.75",$0.00,4,4,0,$125.97 ,$125.97 ,$0.00 
1213,Men & Womens Athle,Womens Sandals/Flips,7.5W,17,17,0,$253.33,$253.33,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1214,Men & Womens Athle,Womens Sandals/Flips,8,109,109,0,"$2,798.92","$2,798.92",$0.00,30,30,0,$665.41 ,$665.41 ,$0.00 
1215,Men & Womens Athle,Womens Sandals/Flips,8.5,66,66,0,"$2,293.35","$2,293.35",$0.00,10,10,0,$333.16 ,$333.16 ,$0.00 
1216,Men & Womens Athle,Womens Sandals/Flips,8.5W,10,10,0,$149.90,$149.90,$0.00,4,4,0,$59.96 ,$59.96 ,$0.00 
1217,Men & Womens Athle,Womens Sandals/Flips,8W,15,15,0,$215.86,$215.86,$0.00,4,4,0,$53.96 ,$53.96 ,$0.00 
1218,Men & Womens Athle,Womens Sandals/Flips,9,226,165,61,"$5,790.15","$4,145.85","$1,644.30",75,68,7,"$1,770.68 ","$1,572.23 ",$198.45 
1219,Men & Womens Athle,Womens Sandals/Flips,9.5,36,36,0,"$1,199.64","$1,199.64",$0.00,5,5,0,$101.95 ,$101.95 ,$0.00 
1220,Men & Womens Athle,Womens Sandals/Flips,9.5W,7,7,0,$101.58,$101.58,$0.00,4,4,0,$58.86 ,$58.86 ,$0.00 
1221,Men & Womens Athle,Womens Sandals/Flips,9W,10,10,0,$146.90,$146.90,$0.00,2,2,0,$20.99 ,$20.99 ,$0.00 
1222,Dresses/Ladies Suits,3/4 LS Day Dresses,0,80,80,0,"$3,532.70","$3,532.70",$0.00,25,25,0,"$1,091.26 ","$1,091.26 ",$0.00 
1223,Dresses/Ladies Suits,3/4 LS Day Dresses,10,281,247,34,"$8,713.13","$7,755.53",$957.60,62,54,8,"$2,091.06 ","$1,889.46 ",$201.60 
1224,Dresses/Ladies Suits,3/4 LS Day Dresses,12,15,15,0,$472.35,$472.35,$0.00,9,9,0,$333.66 ,$333.66 ,$0.00 
1225,Dresses/Ladies Suits,3/4 LS Day Dresses,14,53,47,6,"$1,707.73","$1,556.53",$151.20,13,9,4,$415.71 ,$314.91 ,$100.80 
1226,Dresses/Ladies Suits,3/4 LS Day Dresses,2,124,108,16,"$4,788.28","$4,341.68",$446.60,21,19,2,$714.66 ,$674.06 ,$40.60 
1227,Dresses/Ladies Suits,3/4 LS Day Dresses,4,112,90,22,"$4,769.60","$4,160.60",$609.00,19,19,0,$681.31 ,$681.31 ,$0.00 
1228,Dresses/Ladies Suits,3/4 LS Day Dresses,6,92,86,6,"$3,348.34","$3,197.14",$151.20,13,12,1,$454.68 ,$437.88 ,$16.80 
1229,Dresses/Ladies Suits,3/4 LS Day Dresses,8,264,221,43,"$8,191.39","$6,981.79","$1,209.60",45,40,5,"$1,406.00 ","$1,271.60 ",$134.40 
1230,Dresses/Ladies Suits,Career Dresses,0,61,61,0,"$2,384.40","$2,384.40",$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1231,Dresses/Ladies Suits,Career Dresses,10,"5,438","5,112",326,"$174,226.39","$165,067.64","$9,158.75",745,708,37,"$23,285.43 ","$22,286.68 ",$998.75 
1232,Dresses/Ladies Suits,Career Dresses,12,"3,171","3,022",149,"$102,628.18","$98,389.78","$4,238.40",451,432,19,"$14,395.69 ","$13,883.69 ",$512.00 
1233,Dresses/Ladies Suits,Career Dresses,14,"3,253","3,160",93,"$107,517.80","$104,788.90","$2,728.90",602,596,6,"$19,279.04 ","$19,119.54 ",$159.50 
1234,Dresses/Ladies Suits,Career Dresses,16,"1,076","1,036",40,"$34,349.85","$33,050.65","$1,299.20",244,243,1,"$7,600.97 ","$7,578.57 ",$22.40 
1235,Dresses/Ladies Suits,Career Dresses,18,294,294,0,"$8,134.56","$8,134.56",$0.00,45,45,0,"$1,333.06 ","$1,333.06 ",$0.00 
1236,Dresses/Ladies Suits,Career Dresses,2,930,930,0,"$27,996.71","$27,996.71",$0.00,107,107,0,"$3,205.19 ","$3,205.19 ",$0.00 
1237,Dresses/Ladies Suits,Career Dresses,4,"2,131","1,986",145,"$67,279.85","$63,556.65","$3,723.20",380,367,13,"$11,874.43 ","$11,527.33 ",$347.10 
1238,Dresses/Ladies Suits,Career Dresses,6,"1,692","1,585",107,"$55,036.25","$52,220.15","$2,816.10",307,283,24,"$9,560.57 ","$8,911.67 ",$648.90 
1239,Dresses/Ladies Suits,Career Dresses,8,"4,808","4,602",206,"$156,967.98","$151,543.98","$5,424.00",723,692,31,"$23,079.59 ","$22,230.59 ",$849.00 
1240,Dresses/Ladies Suits,Linen,10,427,323,104,"$12,282.18","$10,133.28","$2,148.90",50,24,26,"$1,187.26 ",$759.76 ,$427.50 
1241,Dresses/Ladies Suits,Linen,12,335,294,41,"$10,045.77","$9,066.57",$979.20,44,34,10,"$1,265.31 ","$1,040.91 ",$224.40 
1242,Dresses/Ladies Suits,Linen,14,139,121,18,"$4,255.79","$3,823.79",$432.00,8,6,2,$227.94 ,$179.94 ,$48.00 
1243,Dresses/Ladies Suits,Linen,2,145,94,51,"$3,821.02","$2,804.07","$1,016.95",14,9,5,$348.61 ,$269.41 ,$79.20 
1244,Dresses/Ladies Suits,Linen,4,253,184,69,"$6,861.56","$5,465.66","$1,395.90",53,21,32,"$1,182.40 ",$627.55 ,$554.85 
1245,Dresses/Ladies Suits,Linen,6,"1,372","1,090",282,"$39,995.10","$33,379.10","$6,616.00",62,32,30,"$1,637.68 ",$999.68 ,$638.00 
1246,Dresses/Ladies Suits,Linen,8,428,334,94,"$11,979.26","$10,076.66","$1,902.60",56,29,27,"$1,317.47 ",$855.47 ,$462.00 
1247,Dresses/Ladies Suits,Linen,L,"5,843","5,149",694,"$181,759.52","$163,837.77","$17,921.75",837,757,80,"$26,347.34 ","$24,478.69 ","$1,868.65 "
1248,Dresses/Ladies Suits,Linen,M,"15,678","13,647","2,031","$483,796.99","$432,578.29","$51,218.70","1,865","1,646",219,"$58,159.84 ","$53,384.29 ","$4,775.55 "
1249,Dresses/Ladies Suits,Linen,S,"5,749","5,130",619,"$175,388.05","$160,246.95","$15,141.10",531,475,56,"$16,555.65 ","$15,328.25 ","$1,227.40 "
1250,Dresses/Ladies Suits,Linen,XL,"2,482","2,294",188,"$78,698.57","$73,253.57","$5,445.00",685,669,16,"$22,458.07 ","$22,004.32 ",$453.75 
1251,Dresses/Ladies Suits,Linen,XS,"2,405","2,158",247,"$71,728.42","$65,848.42","$5,880.00",130,109,21,"$3,802.91 ","$3,373.91 ",$429.00 
1252,Dresses/Ladies Suits,Long Party/Occasion Dress,0,472,381,91,"$61,388.94","$52,308.69","$9,080.25",23,19,4,"$3,785.06 ","$3,412.31 ",$372.75 
1253,Dresses/Ladies Suits,Long Party/Occasion Dress,0,15,7,8,"$2,500.13","$1,430.93","$1,069.20",2,0,2,$86.40 ,$0.00 ,$86.40 
1254,Dresses/Ladies Suits,Long Party/Occasion Dress,10,"2,513","2,249",264,"$269,275.52","$242,023.52","$27,252.00",416,382,34,"$44,909.78 ","$41,774.18 ","$3,135.60 "
1255,Dresses/Ladies Suits,Long Party/Occasion Dress,12,"1,184","1,078",106,"$122,382.02","$112,309.22","$10,072.80",267,243,24,"$28,767.58 ","$26,769.58 ","$1,998.00 "
1256,Dresses/Ladies Suits,Long Party/Occasion Dress,14,"1,253","1,187",66,"$130,789.74","$123,832.64","$6,957.10",335,319,16,"$32,108.51 ","$31,012.31 ","$1,096.20 "
1257,Dresses/Ladies Suits,Long Party/Occasion Dress,16,404,380,24,"$44,052.56","$41,280.71","$2,771.85",112,102,10,"$10,953.79 ","$10,300.99 ",$652.80 
1258,Dresses/Ladies Suits,Long Party/Occasion Dress,18,143,138,5,"$22,289.82","$21,406.62",$883.20,50,50,0,"$7,423.50 ","$7,423.50 ",$0.00 
1259,Dresses/Ladies Suits,Long Party/Occasion Dress,2,"1,197",955,242,"$143,369.66","$121,374.46","$21,995.20",107,87,20,"$13,292.74 ","$12,071.14 ","$1,221.60 "
1260,Dresses/Ladies Suits,Long Party/Occasion Dress,20,52,52,0,"$10,958.48","$10,958.48",$0.00,16,16,0,"$3,132.84 ","$3,132.84 ",$0.00 
1261,Dresses/Ladies Suits,Long Party/Occasion Dress,22,1,1,0,$109.99,$109.99,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1262,Dresses/Ladies Suits,Long Party/Occasion Dress,4,"2,085","1,773",312,"$248,318.82","$217,710.27","$30,608.55",257,234,23,"$34,734.51 ","$32,397.66 ","$2,336.85 "
1263,Dresses/Ladies Suits,Long Party/Occasion Dress,6,"3,219","2,653",566,"$366,458.78","$315,544.48","$50,914.30",436,384,52,"$50,539.96 ","$46,679.16 ","$3,860.80 "
1264,Dresses/Ladies Suits,Long Party/Occasion Dress,8,"2,578","2,261",317,"$279,744.69","$246,630.39","$33,114.30",446,397,49,"$51,320.74 ","$46,338.04 ","$4,982.70 "
1265,Dresses/Ladies Suits,Midi/Maxi,0,78,48,30,"$3,451.32","$1,699.02","$1,752.30",12,5,7,$326.65 ,$181.45 ,$145.20 
